Date,Open,High,Low,Close,Volume
2019-05-08,1063.7435760754154,1084.9778681511239,1036.201698115635,1070.9571487254545,31287967
2019-05-09,1057.1960420914666,1088.0100434625606,1054.3270996788144,1062.3570471962998,47952543
2019-05-10,1050.3084462123036,1069.6309750996243,1050.4593184004957,1056.6505362098196,23561497
2019-05-13,1046.9068117510972,1053.4990335955163,1042.3740494800113,1050.3566782150917,44096114
2019-05-14,1030.029883715935,1048.4356459912651,1035.16880622214,1035.450003619974,22870524
2019-05-15,1031.8331001478366,1036.4080570746662,1017.1587275024276,1034.609229602117,52145513
2019-05-16,1027.379836082154,1033.8034513754617,1021.2910362926884,1033.5070038236893,52848720
2019-05-17,1026.702065921152,1034.7513280478443,1027.9494822232416,1030.4061354331484,57421725
2019-05-20,1020.3585985250671,1044.7043826030817,1024.4926918938884,1025.4656620227224,59661943
2019-05-21,1007.3587293498165,1021.1160224348495,1004.1578091136236,1011.1850286664652,36810950
2019-05-22,997.8505815003998,1023.4754110852548,999.1963180989765,1004.9951455905217,36990515
2019-05-23,992.0833950582514,1005.5828547197303,991.2363973382544,999.5869627846745,56325466
2019-05-24,989.0856941541264,1007.3193069431188,984.5296256452816,990.6840630231252,45308552
2019-05-27,985.8744077017542,991.4673437721681,986.0689380962602,987.1124096181779,20671253
2019-05-28,981.7229034027724,1013.1912059682469,962.5518647734584,988.2860823278666,46719009
2019-05-29,998.7709161845412,1009.0741734500749,984.4456134093879,1001.5563947990129,52260205
2019-05-30,999.1051710053225,1012.0252930122225,979.1348211782366,1001.3877732099147,43465520
2019-05-31,991.300274519797,1009.2720881648129,992.7252653586079,1002.1485442611197,26911616
2019-06-03,997.3085504181915,1002.011194855596,992.3798246287146,1000.5278399432232,54560584
2019-06-04,979.8660501924253,1007.5178780904399,980.6736301333837,984.4330325474565,26615379
2019-06-05,983.4794206560389,989.7302564381372,974.5382133339339,983.7598567739537,42403427
2019-06-06,982.7427665155355,996.5687250991864,980.9964063082227,984.0643269161078,56816763
2019-06-07,996.2018126865794,1021.7225955336015,984.6169938435473,1003.8737594134167,40602307
2019-06-10,1000.1674292556635,1026.3284500994719,993.0618377019555,1002.7134980938952,25015551
2019-06-11,1003.0640395811528,1005.8156566486482,995.3646592614153,1005.7710526514722,44803477
2019-06-12,1000.996927426514,1018.6089117729332,989.290366131905,1006.3937508364884,43413609
2019-06-13,996.3645184567358,1014.254481218786,984.397185795606,998.1859719319758,58041288
2019-06-14,1004.4624729967757,1017.6822876476631,974.3298324133971,1008.6950059989301,29583663
2019-06-17,1010.9738605642871,1022.2014661815633,1006.4122501838436,1016.2829695156719,21208957
2019-06-18,1014.2975242988985,1039.499331759167,1012.6086930982866,1024.3688969512582,59786734
2019-06-19,1008.5373481205158,1039.6185009774813,1012.6925579940846,1019.0138660044479,48529536
2019-06-20,1026.6000662472566,1039.266948546662,1029.5502420821801,1032.2942444792357,44885412
2019-06-21,1022.1175710879405,1034.0527952476964,1022.9757343863655,1023.2495594522474,36780412
2019-06-24,1028.7737698613735,1054.7644702393718,1021.6833590520179,1030.1996346634512,29938256
2019-06-25,1048.4217768710612,1056.7261778209331,1047.4556672541078,1050.0357169326808,42907093
2019-06-26,1040.192625879966,1048.6530466293973,1034.8535373159002,1044.4526202252255,59660093
2019-06-27,1037.7792320251663,1046.5451067584952,1022.0532757712868,1042.2634322819936,27142727
2019-06-28,1042.325413174911,1064.8692100639255,1041.614156947578,1045.3730804654447,32067196
2019-07-01,1042.7284521782447,1054.295010702102,1031.9234197933347,1043.6004936933166,56158112
2019-07-02,1031.9052681298524,1038.5098011154219,1028.2179068561031,1033.3653097201377,42986990
2019-07-03,1034.6836524910655,1041.7312839439867,1027.2609642977236,1035.9718375058844,47950611
2019-07-04,1021.1205212355424,1029.9310010800207,994.6248334031402,1029.3934764876235,37636027
2019-07-05,1032.399239985161,1041.8715779502834,1033.6440255703578,1034.9398877919468,40841553
2019-07-08,1025.3754701101195,1060.3967664966578,1024.299696761596,1029.156993173324,23636119
2019-07-09,1039.4662496227572,1046.6349845718537,1033.6860801787889,1042.9229199642984,40334211
2019-07-10,1031.709391747658,1040.8038616399397,1035.5413127211186,1037.7985390220522,55221540
2019-07-11,1035.184636740274,1050.4335374740301,1030.399666129617,1036.122439235065,22853507
2019-07-12,1036.5109861591827,1048.1122537954664,1040.8364613222752,1043.2757527929305,44370764
2019-07-15,1031.7414627199032,1036.34407115495,1021.1574410618574,1033.8074646601863,46947160
2019-07-16,1032.357488272934,1057.549039351101,1033.1658172212665,1035.7306397344462,45790412
2019-07-17,1043.2457174706701,1065.7551503282186,1027.6567441469715,1046.010410231331,36450961
2019-07-18,1029.661819818055,1038.4618697140575,1027.1298623747762,1032.6894795849325,36105466
2019-07-19,1027.0235684785973,1035.2924607366954,1021.4922490878129,1033.4219127798165,38931543
2019-07-22,1034.3658134811735,1035.3938017809724,1031.5336402660946,1034.4758381420368,24070081
2019-07-23,1037.8257363318387,1045.064414229871,1030.0771562708774,1039.430789041678,29538735
2019-07-24,1019.2208102966548,1030.3756971147338,1024.524991950626,1027.9699392629002,36614866
2019-07-25,1014.3645824888379,1024.8283295733029,1003.9983194432334,1015.5871116196881,57471432
2019-07-26,1004.465194610387,1031.5114897646558,1013.8139891357856,1017.7039099997961,53016347
2019-07-29,1014.9205455558712,1025.4039536692298,1005.6862521118954,1017.7984196740422,30603512
2019-07-30,1008.3614054355081,1025.0028597889407,1009.5915973468702,1017.3176808690329,55905148
2019-07-31,1013.5904651643564,1027.2427501774628,1015.1112766333716,1017.4227998713754,32876169
2019-08-01,1007.2346366637058,1020.0005414824293,1005.5582847900052,1009.1578816049271,50948393
2019-08-02,1001.55751428152,1015.6982493999034,993.6724566803115,1008.0582437623615,51339092
2019-08-05,1003.9484379004026,1010.3993259613742,994.5983949351901,1007.339047205326,56323086
2019-08-06,997.7912304601118,1008.311649108752,991.6288009879729,998.4824598174346,27061944
2019-08-07,1004.0339474461459,1010.6254601605433,1001.6748358434312,1010.2179879507252,46548036
2019-08-08,1009.7425126751863,1016.314734531283,992.1486465544468,1010.7989150836461,46424936
2019-08-09,993.8255376360696,1004.2551268912508,996.3344332551138,998.0699320959642,40653561
2019-08-12,997.2622709457644,1002.5233570683936,994.8131586901441,1000.1653681953643,31569471
2019-08-13,986.3713488514117,991.7265391055881,987.939566256471,989.2827010198475,51922728
2019-08-14,984.3080009105543,1001.4883065591195,988.2705646294452,992.5957010716512,59611606
2019-08-15,997.0399288086105,1001.1305281822595,974.9456695568191,999.0113354690108,55787846
2019-08-16,983.833137602918,1008.144234673636,985.1388689974026,989.7512715090452,30031671
2019-08-19,992.7370898034847,1000.812948839709,991.2999697383223,994.9488744250447,26134678
2019-08-20,989.9930881342557,999.3566937981785,988.378874124865,995.952025901165,35911898
2019-08-21,997.4126980520355,1003.5386047344662,992.0807487988507,1000.4630242951297,57531240
2019-08-22,1013.1474156112733,1016.7648054612051,993.4041427703954,1013.8267665650344,44407941
2019-08-23,1010.2527689695594,1011.0757928073957,987.1503843400752,1010.326968365817,58298785
2019-08-26,999.114430641239,1008.8217463482058,987.2688826273948,1003.0508954199929,44037435
2019-08-27,991.7679481799503,1005.4347827167859,992.3147710455384,994.9931210408504,22956156
2019-08-28,987.2434106569,995.5431734394924,977.6512021578675,987.8407982352289,39058912
2019-08-29,984.8521967747881,1001.1720175583717,985.9773321712281,986.9224266628106,35030066
2019-08-30,985.2882556809468,1002.0554068126727,976.146378822817,989.6799216258003,54687675
2019-09-02,990.0838082727674,998.0553068469969,987.6418191218405,992.254157358602,53559109
2019-09-03,995.9540390047938,1003.7855884813642,986.3866703185653,999.5643723474568,28593188
2019-09-04,998.824357462431,1009.9361357397463,983.6319991721055,1000.6898091414726,36907550
2019-09-05,1004.9090821039524,1029.427757616706,1012.2814970873843,1013.661869130765,36202721
2019-09-06,1011.1770261041929,1018.7472943407048,1010.5077854270925,1013.2015861900111,47217933
2019-09-09,1035.7562320330062,1039.178634895226,1021.5570494806794,1036.921133735805,39286179
2019-09-10,1039.302345423187,1051.6270202446033,1031.2408120151142,1044.1712681812426,25827316
2019-09-11,1032.4539882391393,1046.7837631884424,1032.3977729318206,1039.8282721861583,47047758
2019-09-12,1024.9217883557958,1039.1499963056192,1026.7057995870916,1034.0253934790449,20558745
2019-09-13,1032.9377059014782,1052.4527714869496,1039.2269491556142,1040.8778149569027,45732643
2019-09-16,1035.7077135092857,1042.6808161213642,1041.3835666094672,1042.2875922350627,34884399
2019-09-17,1048.4756236127967,1062.0808944747498,1032.4490982172917,1051.3766775322842,32840143
2019-09-18,1045.1508527911901,1065.9737798754916,1048.797997841766,1058.6925858758393,56425173
2019-09-19,1058.7695462033223,1084.519085314193,1044.5507745361062,1061.7650380686653,54171855
2019-09-20,1057.7651404023354,1063.3111624777257,1047.4831265185144,1058.7421015753118,45802855
2019-09-23,1042.3422270170931,1054.2372585953838,1049.6521193990209,1050.4417100957485,22865893
2019-09-24,1040.1860124495358,1053.0431898295521,1047.659803403504,1050.7252749570375,30391977
2019-09-25,1050.4989406530788,1095.7416656004582,1057.6919015576868,1061.4397498566464,21250844
2019-09-26,1060.5473608516897,1071.472772341755,1049.624362870813,1066.993958188298,20916094
2019-09-27,1055.387093932907,1073.6002580500929,1058.26836450654,1060.8188179234621,41066577
2019-09-30,1062.7584141563957,1067.137417731069,1062.9508436490232,1065.9163349265843,53801321
2019-10-01,1068.4309878618578,1095.467895207977,1057.8545022776586,1072.6053591701868,38242304
2019-10-02,1066.0637956552978,1070.043853791543,1059.0376967636173,1069.0099106220403,43392532
2019-10-03,1069.1682757633046,1084.29223453825,1053.4787561372032,1073.5602045666199,33458496
2019-10-04,1077.151313537635,1089.0018535421414,1057.3866918555427,1077.1694878504404,42046478
2019-10-07,1070.0612809103095,1078.0351071409425,1050.0289714761363,1070.9725962454424,34756739
2019-10-08,1074.1278012189412,1078.0759306710506,1071.7529291995509,1076.5674540547936,57738683
2019-10-09,1079.7839978990182,1091.8208317521908,1080.4011401696364,1083.5568749305537,25236840
2019-10-10,1089.2547031066867,1117.3202364705103,1069.659530094603,1094.4825274022708,35954465
2019-10-11,1104.4341187198188,1109.1819129716146,1098.8923773524511,1104.9225325232892,55297659
2019-10-14,1087.5578958785982,1119.746332916178,1081.9809955830658,1095.6521912332041,30760301
2019-10-15,1083.4178654235393,1100.283573083727,1081.6926300491236,1089.6380046648997,49335471
2019-10-16,1093.9227400267464,1101.3172676223714,1093.1787710200274,1094.9830091140739,27660064
2019-10-17,1096.1134528455905,1104.9237030696254,1087.4126819725554,1100.0561769533763,35763809
2019-10-18,1094.5708480496046,1110.1035612910882,1102.1298376262896,1104.882365008841,37363686
2019-10-21,1135.6908935623985,1162.4423335389395,1131.9657452020645,1136.1605862448894,40751625
2019-10-22,1140.2505309541875,1144.7633546438258,1125.9459377390363,1140.945067049765,48470965
2019-10-23,1141.3185463079421,1161.6844349619214,1137.8664127325094,1150.0210415582892,53731648
2019-10-24,1153.7836338505167,1158.1133923907196,1132.4513778013986,1157.4342490926745,38953728
2019-10-25,1156.282628516159,1181.832273044772,1151.9806432802425,1162.234354077303,23683460
2019-10-28,1148.3835322803757,1159.8581187570612,1136.092084329232,1159.1291964128254,38595568
2019-10-29,1157.3589293064538,1188.280724154759,1161.0717594256494,1164.468203877968,40021787
2019-10-30,1154.0584413774989,1174.7453551620583,1157.3953422870147,1157.4271197191028,56448990
2019-10-31,1153.2664222224714,1155.4329438723832,1139.7440974108595,1154.5738853523692,21480175
2019-11-01,1144.1437497749303,1162.7849944354905,1132.1119798647985,1149.6588890097496,21829484
2019-11-04,1147.0974205652042,1154.2906256194574,1147.7079903953359,1149.2361880476913,38444906
2019-11-05,1160.3076764556245,1190.5127051607205,1161.223301042537,1166.6586665198213,51932048
2019-11-06,1139.7952144488684,1163.4022975504404,1149.8654636659428,1150.6375937098642,41196641
2019-11-07,1146.1727365313393,1176.7488729042364,1150.4011900289008,1155.0856286363053,27217037
2019-11-08,1138.4222584269412,1144.9638709344174,1129.005667792604,1141.211661731808,25017226
2019-11-11,1130.1996437439768,1139.8816705364645,1136.5045281360024,1136.5622181110507,32300059
2019-11-12,1143.7195437720613,1148.6438540408158,1136.0258075811212,1144.5257834827012,22746153
2019-11-13,1134.3251987595813,1170.5947493239025,1121.9444597552376,1144.444603199602,45138143
2019-11-14,1133.57058151635,1157.5586797977792,1130.2099219945967,1135.4052130532295,37881404
2019-11-15,1128.63358904336,1159.5396230578558,1125.243130447805,1129.4671504060566,50707007
2019-11-18,1132.2675537542425,1137.0781341098918,1114.2261426918471,1134.9121060935013,32098334
2019-11-19,1120.316473216172,1133.3273923759223,1093.6698629346577,1129.3211325864963,44069712
2019-11-20,1128.6604287241748,1152.160470587177,1126.2926169599634,1131.5662915638643,41902830
2019-11-21,1129.7042064007026,1152.7966735857613,1131.4323010893966,1132.7212141099988,40560328
2019-11-22,1121.986593140958,1144.4036747739935,1121.616632935752,1128.588365789578,39083785
2019-11-25,1130.645376409379,1150.1035263768915,1143.767217616579,1147.1195166178761,43962516
2019-11-26,1153.7185839974695,1169.0711582278188,1153.0409461992338,1153.8773281230865,30056396
2019-11-27,1129.574882784973,1147.727219896459,1124.250206973797,1139.6738265791612,37045818
2019-11-28,1133.9776016642038,1154.9643193767001,1142.294060784828,1143.4756489564036,53423281
2019-11-29,1138.1952086840943,1149.1240787680301,1130.5773880916258,1140.8024914257694,55949252
2019-12-02,1147.0850990274168,1157.9929209734908,1136.8786499389794,1150.549472870444,45828037
2019-12-03,1144.7462688547735,1154.9849487933554,1144.4459830716705,1147.4357104626035,42322717
2019-12-04,1144.2918796935433,1161.5330950797393,1142.7663462782925,1150.0327595019244,52800222
2019-12-05,1156.1158501302862,1173.2143757544038,1151.229704114536,1157.8630185307516,56062152
2019-12-06,1164.361958285344,1171.9324103954539,1159.7245644117836,1168.8390811286336,57297281
2019-12-09,1156.3902796770135,1180.5336932249136,1162.352951065794,1163.5281363138517,45259300
2019-12-10,1164.7808015792853,1172.5411107135828,1165.184981015275,1165.3643815462674,53668992
2019-12-11,1165.0875020762003,1176.3226922723404,1159.559875833759,1166.2752002951127,25115011
2019-12-12,1160.8141205124255,1169.157776236379,1162.1737888531234,1165.9324625095132,38127203
2019-12-13,1180.1875966710566,1201.8641506436663,1158.9722651778432,1185.087223385261,20549656
2019-12-16,1192.1262433393986,1196.2576885287351,1187.279658998443,1193.477730909426,36592258
2019-12-17,1186.4486707329465,1196.2090022894054,1177.3092864647015,1188.6319826866345,48604680
2019-12-18,1195.7897971672878,1208.2523783053732,1196.9903657691013,1201.2771387965377,34077387
2019-12-19,1218.6734675958514,1239.7722729206243,1219.969606150495,1223.5872652747976,40180425
2019-12-20,1227.9462430557162,1247.295435461081,1222.5359624411176,1237.1798642613653,47893802
2019-12-23,1228.6593114099308,1236.359813113324,1219.8156450396318,1230.3271650671984,39773001
2019-12-24,1231.5630259891311,1236.2441283357052,1208.8914668885927,1231.6946158961573,28480287
2019-12-25,1242.321766739628,1259.5289611779904,1244.5769123276452,1246.9805589261273,38116299
2019-12-26,1231.2430669108485,1259.6117108774338,1239.1089257867818,1246.3503301546757,58959104
2019-12-27,1249.238348106607,1262.8377495101806,1240.2356075265598,1254.7847816548363,57257799
2019-12-30,1261.0291473244383,1284.3583682727308,1263.0285335219223,1265.6922353204038,59488817
2019-12-31,1261.0127598786503,1272.4464695745698,1255.3410312943045,1262.7890466669226,36954692
2020-01-01,1266.1800166175685,1273.5714049338778,1266.4630910791361,1266.6042702600926,21199217
2020-01-02,1241.5131425563532,1275.8974278298551,1240.1388715173564,1244.7241525840611,51193070
2020-01-03,1230.6291324562314,1249.0207648913288,1213.328955000855,1240.3194122503703,33507188
2020-01-06,1238.5288830118718,1242.2766405505456,1236.7043071548424,1241.813807610281,52596266
2020-01-07,1230.1531311365861,1248.5400864402623,1230.9326253396243,1235.0579456541832,52122771
2020-01-08,1243.1988898574161,1265.10408746378,1243.4001663998215,1251.0447508519412,56504340
2020-01-09,1240.4014293653936,1252.1791415590249,1229.6083260776234,1242.224754015769,21931441
2020-01-10,1232.5968969482078,1245.3659712345284,1232.3040388291577,1241.01458598128,51282329
2020-01-13,1241.1568196442363,1246.8547280532998,1236.9109077169403,1244.0581497489047,33716680
2020-01-14,1257.050739701285,1291.0436559790185,1251.851277070403,1257.2747953880996,32313453
2020-01-15,1237.0957967772345,1278.905915889344,1212.0112046823526,1247.1674962923596,46301554
2020-01-16,1250.2291548161495,1266.7107405279787,1246.7472119685858,1257.552760770025,52251324
2020-01-17,1253.8028311587823,1265.3365438419155,1252.133472817017,1258.4249730850854,42596028
2020-01-20,1246.0179151385878,1292.334785256137,1250.1387260230892,1251.0863941374146,59665485
2020-01-21,1253.776574484024,1262.5613289060518,1249.0742837192208,1255.0351814782525,54396761
2020-01-22,1249.4187384782363,1264.571455699629,1252.6615840102102,1256.6358327388075,29277584
2020-01-23,1245.2613580208058,1272.4704951306064,1232.3320886739089,1251.6184647484442,29980178
2020-01-24,1251.3734078309697,1257.5429057983536,1215.3123390754563,1251.7594495054261,20174588
2020-01-27,1245.4055305463694,1253.8175379866482,1212.3325235599025,1248.0815202946694,57328050
2020-01-28,1243.9158033235885,1250.357496148554,1240.813910381627,1248.2416196525908,36218864
2020-01-29,1251.559565835633,1284.6913007928656,1236.1700861428014,1252.6646763543172,55084764
2020-01-30,1262.0602566048294,1276.0362462985593,1240.6256715232296,1264.3805709485002,32707658
2020-01-31,1248.2493434807898,1256.6758291728213,1208.1975045562526,1253.4360003613301,24739023
2020-02-03,1268.870553405286,1277.1597762384945,1260.7165357431775,1269.4173160893572,53070232
2020-02-04,1245.9904497116327,1311.7268737097118,1249.0430537546908,1252.7058236319194,34330983
2020-02-05,1232.1493632857648,1281.685892978495,1234.0553085152753,1250.4138487944854,37810506
2020-02-06,1251.3508757764575,1280.0433611292242,1239.2568543148668,1254.0882984863756,58179967
2020-02-07,1249.7036503940515,1259.7078098601526,1240.7688140011057,1255.3775479154422,51789623
2020-02-10,1234.7746062359745,1253.8458080991359,1247.880053063918,1249.5374693143128,31835157
2020-02-11,1240.8433685446346,1247.8208665726509,1237.7665129266145,1247.1397450126515,39935762
2020-02-12,1238.7658889833808,1248.9386714684204,1235.245572423498,1242.6127338280255,28870046
2020-02-13,1224.7561734177075,1245.9487194061894,1195.0960372923655,1237.4867907466542,24768424
2020-02-14,1243.9354573502608,1248.983963583642,1231.273050008863,1244.0648009492618,47871254
2020-02-17,1242.3735948446108,1269.6137660987877,1230.0632868092134,1246.9123742240615,29509388
2020-02-18,1240.451045462338,1252.769361307535,1237.7672248142314,1241.5864541813066,30531544
2020-02-19,1240.6518720014096,1255.4787409905068,1241.1738155511734,1249.2396224955833,53398593
2020-02-20,1248.3587851831346,1269.3874631834517,1240.4131540051062,1252.4038252276125,40849307
2020-02-21,1254.835213831989,1266.6730926561218,1231.7593398592298,1259.869602410329,33196706
2020-02-24,1263.07527190683,1285.231947960721,1265.4401772421618,1266.1313554572228,44191656
2020-02-25,1254.977130355361,1269.0884213431282,1252.5391440441656,1260.987809120863,40571084
2020-02-26,1257.485620304224,1263.6696973549972,1230.2236905071018,1258.2573744528586,55146143
2020-02-27,1255.959104590873,1277.352151487392,1258.924905170053,1266.245311998584,22058721
2020-02-28,1271.3324878512046,1284.971073505944,1268.43157042394,1273.3895166483662,35733562
2020-03-02,1274.115779637987,1286.2196845721935,1248.110644519248,1275.7254485614676,42933441
